1,1,0.9118726779255656,0.02063801422504481
2,2,1.1920325300974224,0.28682334029600665
3,3,1.4733194337446627,0.6618404767705405
4,4,1.6975142717846727,0.8912876209828804
5,5,1.921494478054479,1.2742012463616532
6,6,2.135921142401041,1.5631533235260249
7,7,2.2934732924965213,1.9041416347877742
8,8,2.4317216144916967,2.2930211858373593
9,9,2.625765894588311,2.692663179956926
10,10,2.799747223659879,3.0695933657361856
11,11,2.9755855239650395,3.4519016683778454
12,12,3.12122504362309,3.8257824805488956
13,13,3.2479981873489803,4.165612424579952
14,14,3.3611616281913532,4.588097360031503
15,15,3.6293602610871525,4.871975006205066
16,16,3.7442937727521843,5.2760113183656685
17,17,3.8947167105153633,5.606703134856033
18,18,4.124211784389996,5.976003787033943
19,19,4.396402302658645,6.101762077582647
20,20,4.79880585472414,6.146245578594238
21,21,5.169473163216237,6.19796423297495
22,22,5.578083371691871,6.245551417797316
23,23,5.9655324176650675,6.278822057536213
24,1,0.9252498122048602,-0.11012843250499343
25,2,1.275483150182649,0.2701457821414136
26,3,1.3797763651440058,0.3907244898613013
27,4,1.359389422906346,0.4765522350554404
28,5,1.4056079934928165,0.38831528226737644
29,6,1.411696739935817,0.3403647253197492
30,7,1.3777616929365457,0.4221041620551431
31,8,1.3915549039324004,0.41536536593853085
32,9,1.4138998337225,0.45472391505818766
33,10,1.4085950463479238,0.3770535523823789
34,11,1.4298586643956708,0.4137633182918001
35,12,1.380359467867038,0.39199947855523243
36,13,1.7427300869998366,0.7391167242870842
37,14,2.1054176570025724,1.096416140835906
38,15,2.294142948969646,1.5532696244025215
39,16,2.46429564955176,1.989246899771148
40,17,2.698498589168726,2.518760345134303
41,18,2.882580356234446,2.996693377203292
42,19,3.055514841105807,3.4941380143475116
43,20,3.305467725494917,3.9379986555780238
44,21,3.4463483159132013,4.4685073785913705
45,22,3.6373029783496262,4.885361598776492
46,23,3.8616315980012055,5.399178009387205
47,24,4.0369072980283445,5.895438815843359
48,25,4.47131115192229,6.027149308462712
49,26,5.014020056608653,6.058407019643323
50,27,5.510078572596634,6.0361479922308465
51,1,0.9621476427187503,-0.14743784992173808
52,2,1.4301858335582935,0.27600891692246327
53,3,1.4436049159671787,0.3983926234676097
54,4,1.424266443412296,0.3131005573986748
55,5,1.4674093203036063,0.33422638761737006
56,6,1.4162172325129232,0.31591345066712034
57,7,1.3459783847200113,0.3290929507787983
58,8,1.4002015004513768,0.37488823981309
59,9,1.343134772775641,0.32250053849725013
60,10,1.4304908301273775,0.3071656680237626
61,11,1.439221668996549,0.3445205368329315
62,12,1.4247139862485314,0.4062689163554908
63,13,1.3948235519680696,0.3258284696675771
64,14,1.3846665834880825,0.3641514538616775
65,15,1.4563944800844713,0.3138713796623863
66,16,1.4573483306804447,0.3229033781682862
67,17,1.3589130763635533,0.3930292602535923
68,18,1.4155559517363105,0.316032646309217
69,19,1.7772588712024917,0.7750556815730891
70,20,2.176464435726679,1.1189706406732791
71,21,2.4151439841049474,1.5450409857193628
72,22,2.648901681950535,2.0812831170981525
73,23,2.8092785804243174,2.5799381854975185
74,24,2.9908536497871347,3.104499074462381
75,25,3.2361652660928013,3.650183915346646
76,26,3.436218017515705,4.1248379283762375
77,27,3.6486784907917174,4.664868591478562
78,28,3.8731806351912206,5.133650678309175
79,29,4.007959803333267,5.672022902705687
80,30,4.437816281479836,5.895130800708853
81,31,5.021833778255142,5.987897399682076
82,32,5.562880563317353,6.1644977307627205
83,1,1.0062154067515714,-0.16886557381114228
84,2,1.2606070081611007,0.19269135391317951
85,3,1.3952416648954322,0.319548310027485
86,4,1.4143150364088595,0.3428288900453841
87,5,1.4143930553175867,0.3376750549496454
88,6,1.4537346400826976,0.3784167249892655
89,7,1.41271807189189,0.4087967014199873
90,8,1.4339910202145394,0.38856478151072815
91,9,1.42219049620491,0.3513526391021646
92,10,1.4353013151688865,0.37912719700567465
93,11,1.3969233762404254,0.367300601864014
94,12,1.4803931100822232,0.33133322315246694
95,13,1.4465901290808119,0.3326263110516078
96,14,1.3929212176520767,0.34057150631227867
97,15,1.4418746421294886,0.37435530932188343
98,16,1.438999845718095,0.3658458396454324
99,17,1.4327321356175309,0.35646700146418187
100,18,1.3895164003892762,0.30291902895165457
101,19,1.4072421788322194,0.38316818687791593
102,20,1.4368609602114115,0.307320026158993
103,21,1.505705721069271,0.41945106610726396
104,22,1.7730010130798441,0.8550567983402997
